"","pvalues","AMPLIFIED_DELETERIOUS/(AMPLIFIED_DELETERIOUS+AMPLIFIED_WT)","NON_AMPLIFIED_DELETERIOUS/(NON_AMPLIFIED_DELETERIOUS+NON_AMPLIFIED_WT)","tp_flags"
"ADCY1",0.103409775328521,0,0,"FALSE"
"JPH3",0.103426409896528,0.05,0.0362239297475302,"FALSE"
"MNDA",0.103533388861656,0,0,"FALSE"
"UST",0.103985707021246,0,0,"FALSE"
"KIF26A",0.104259124155904,0,0,"FALSE"
"ZNF835",0.104724916614412,0,0,"FALSE"
"CD163",0.104944507706943,0,0.00320512820512821,"FALSE"
"TBC1D8",0.104944507706943,0,0.0206746463547334,"FALSE"
"DAB2",0.105165020666892,0.05,0.00645855758880517,"FALSE"
"MYO1D",0.109266783544476,0,0.00218340611353712,"FALSE"
"RGPD2",0.109810285307132,0,0,"FALSE"
"UHRF1BP1",0.110865269727528,0,0,"FALSE"
"C7",0.110865269727528,0,0.00322927879440258,"FALSE"
"PPP2R3B",0.111094163439104,0,0.001085776330076,"FALSE"
"LONP1",0.111165126226412,0,0,"FALSE"
"TLR1",0.111970982375758,0,0.00968783638320775,"FALSE"
"ZNF326",0.112280754922074,0,0,"FALSE"
"ZNF488",0.114215092071586,0.0952380952380952,0.00765864332603939,"FALSE"
"RGS17",0.114559007320948,0.05,0.0109051254089422,"FALSE"
"UBP1",0.11490499730778,0,0.0130293159609121,"FALSE"
"ZNF460",0.11490499730778,0,0.0198598130841121,"FALSE"
"ZFP3",0.115253080837433,0.0526315789473684,0.00768386388583974,"FALSE"
"UBXN11",0.115603276942877,0,0,"FALSE"
"KRT28",0.115955604888154,0,0.0021978021978022,"FALSE"
"MAGEB16",0.115955604888154,0,0.0225806451612903,"FALSE"
"KIF2C",0.11607352464207,0,0,"FALSE"
"ZFP30",0.116310084171883,0,0.0055005500550055,"FALSE"
"IRF2BP2",0.116310084171883,0,0.00654307524536532,"FALSE"
"ITGB8",0.116428725412702,0,0.0044004400440044,"FALSE"
"C12orf56",0.116547608619044,0.05,0.00217864923747277,"FALSE"
"AGAP5",0.116786103891039,0,0.00318471337579618,"FALSE"
"SIDT2",0.117145680137075,0,0.00535905680600214,"FALSE"
"URGCP",0.117507474457562,0,0.0386363636363636,"FALSE"
"LRRTM4",0.118360403003565,0,0.00214822771213749,"FALSE"
"RAB9A",0.118961708945093,0,0,"FALSE"
"IL15",0.119079605143548,0,0.00648648648648649,"FALSE"
"UBE2U",0.119079605143548,0,0,"FALSE"
"TMSB4X",0.119079605143548,0.05,0.0165016501650165,"FALSE"
"EMC3",0.119197734929743,0,0.00321199143468951,"FALSE"
"KLRB1",0.119316098997544,0,0,"FALSE"
"TTC5",0.119434698043563,0,0,"FALSE"
"NHEJ1",0.119553532767174,0,0.0122905027932961,"FALSE"
"F9",0.119672603870522,0,0.00438116100766703,"FALSE"
"RAB42",0.119672603870522,0,0.00217627856365615,"FALSE"
"HERPUD2",0.119791912058543,0,0,"FALSE"
"GSTM3",0.119791912058543,0,0.0224971878515186,"FALSE"
"RMDN2",0.119911458038971,0,0.0117395944503735,"FALSE"
"CD70",0.120031242522356,0,0,"FALSE"
"FN3K",0.120031242522356,0,0.00542888165038002,"FALSE"
"MNAT1",0.120151266222079,0,0.0505494505494506,"FALSE"
"MIOX",0.120151266222079,0,0,"FALSE"
"DKK4",0.120271529854361,0,0.0192307692307692,"FALSE"
"GNAL",0.120271529854361,0,0.0165016501650165,"FALSE"
"CELF1",0.120271529854361,0,0,"FALSE"
"MLX",0.120392034138284,0,0.0150862068965517,"FALSE"
"TEX101",0.120512779795798,0.0526315789473684,0.00775193798449612,"FALSE"
"LUC7L3",0.120633767551743,0,0,"FALSE"
"SLU7",0.120633767551743,0,0.031322505800464,"FALSE"
"PPP6C",0.120754998133855,0,0,"FALSE"
"MTMR10",0.120754998133855,0,0.0200222469410456,"FALSE"
"HCLS1",0.120998190702125,0,0,"FALSE"
"PRAMEF2",0.121120154158392,0,0,"FALSE"
"MLST8",0.121120154158392,0,0,"FALSE"
"HOOK3",0.121120154158392,0,0.0233853006681514,"FALSE"
"RALGPS1",0.121242363381074,0,0.0112107623318386,"FALSE"
"MED12L",0.121576291755713,0.0526315789473684,0.00774336283185841,"FALSE"
"U2AF2",0.121610473087164,0,0,"FALSE"
"JMJD4",0.121610473087164,0,0,"FALSE"
"YIPF2",0.121733672830061,0,0,"FALSE"
"SLC27A5",0.121857122081708,0,0.0109170305676856,"FALSE"
"LRRC49",0.121857122081708,0,0.00538213132400431,"FALSE"
"GNE",0.121857122081708,0,0,"FALSE"
"E2F2",0.122104772144526,0,0.0075839653304442,"FALSE"
"IQCE",0.122104772144526,0,0.0043010752688172,"FALSE"
"ZNF33B",0.122478137593137,0,0,"FALSE"
"ISYNA1",0.12260309991371,0,0.01,"FALSE"
"LRRC40",0.122728317110811,0,0.00987925356750823,"FALSE"
"TMEM8A",0.122728317110811,0,0.00216684723726977,"FALSE"
"CD1E",0.122728317110811,0,0,"FALSE"
"COL19A1",0.123162283000004,0,0.0128893662728249,"FALSE"
"IDE",0.123969707633855,0,0,"FALSE"
"RYR2",0.124147707054568,0,0,"FALSE"
"TBPL2",0.124584231844973,0,0.0385887541345094,"FALSE"
"KAT6B",0.127050698441273,0,0.00328947368421053,"FALSE"
"INTS2",0.127773821172166,0,0.0119565217391304,"FALSE"
"ZC3H12B",0.128779952118841,0,0.0186263096623981,"FALSE"
"BRDT",0.128911503994842,0,0,"FALSE"
"SNTG2",0.130107656943111,0,0.00215749730312837,"FALSE"
"RGS22",0.131215928048964,0,0.00996677740863787,"FALSE"
"CNOT1",0.131291994856351,0,0,"FALSE"
"RADIL",0.131737429342491,0,0.00774336283185841,"FALSE"
"IL10RB",0.132136632836864,0,0.00903954802259887,"FALSE"
"TRAPPC13",0.132267827174529,0,0.0109769484083425,"FALSE"
"LRRC46",0.132530997573743,0,0.00424628450106157,"FALSE"
"WDR41",0.132662975186505,0,0.0238365493757094,"FALSE"
"MOG",0.132662975186505,0,0,"FALSE"
"IFIT2",0.132795215447304,0,0,"FALSE"
"AATF",0.133193519966663,0,0.00108108108108108,"FALSE"
"MYD88",0.133326818683969,0,0.00962566844919786,"FALSE"
"CCNT1",0.133594216705281,0,0,"FALSE"
"RIC3",0.133594216705281,0,0,"FALSE"
"ZBTB11",0.133997327237375,0,0.00536480686695279,"FALSE"
"DHX36",0.134032359867879,0,0,"FALSE"
"NMT1",0.13413223757949,0,0,"FALSE"
"ZMYM5",0.134266881090461,0,0,"FALSE"
"DARS2",0.134674601530748,0,0,"FALSE"
"ZNF354A",0.134810877281018,0,0.0188261351052049,"FALSE"
"DMWD",0.134810877281018,0,0,"FALSE"
"TPX2",0.134947428594578,0.166666666666667,0.0560292326431181,"FALSE"
"MEP1B",0.134947428594578,0,0,"FALSE"
"ZNF572",0.134947428594578,0,0.00558659217877095,"FALSE"
"ABCD2",0.13563434795519,0,0.0207197382769902,"FALSE"
"MUC12",0.135703493235894,0,0,"FALSE"
"CASP8",0.135894489171328,0.272727272727273,0.0875634517766497,"TRUE"
"MYCBPAP",0.136188929660313,0.0555555555555556,0.0212053571428571,"FALSE"
"ZFR",0.136328283093669,0,0,"FALSE"
"EMILIN2",0.136328283093669,0,0,"FALSE"
"SUMF2",0.137701984195925,0,0.0154867256637168,"FALSE"
"C14orf132",0.137837316684241,0,0,"FALSE"
"ARL16",0.138381312015068,0,0.0143171806167401,"FALSE"
"RPRD1B",0.138517981124828,0.0526315789473684,0.00881057268722467,"FALSE"
"TMBIM4",0.138517981124828,0,0,"FALSE"
"RFC4",0.138517981124828,0,0,"FALSE"
"RNF5",0.138517981124828,0,0,"FALSE"
"TMEM132B",0.138597291638882,0,0,"FALSE"
"ANXA5",0.138792129225848,0,0.00324324324324324,"FALSE"
"PLK5",0.138792129225848,0,0.00766703176341731,"FALSE"
"KPNA6",0.138929609815032,0,0.00432900432900433,"FALSE"
"ING3",0.138929609815032,0.0526315789473684,0.0299539170506912,"FALSE"
"DCP1A",0.138929609815032,0,0.00780379041248606,"FALSE"
"CASQ2",0.139205388089193,0,0.0032017075773746,"FALSE"
"F12",0.139205388089193,0,0,"FALSE"
"GRSF1",0.139482261219396,0,0.0357142857142857,"FALSE"
"GBP2",0.139482261219396,0,0.0043010752688172,"FALSE"
"PRPF39",0.139482261219396,0,0,"FALSE"
"SH3GL2",0.139621110390639,0,0,"FALSE"
"CDC20B",0.139621110390639,0,0,"FALSE"
"FSD1L",0.139760235724491,0,0,"FALSE"
"USP45",0.139760235724491,0,0.00766703176341731,"FALSE"
"BHMT2",0.139760235724491,0,0.00217864923747277,"FALSE"
"SDC2",0.139760235724491,0,0,"FALSE"
"RAD23A",0.139899638043896,0,0,"FALSE"
"RSBN1",0.140319515193933,0,0.00542299349240781,"FALSE"
"IL5RA",0.140319515193933,0,0.00878155872667398,"FALSE"
"USP10",0.140319515193933,0,0.00431965442764579,"FALSE"
"DCAF11",0.140460033750529,0,0.00106609808102345,"FALSE"
"TBX22",0.140460033750529,0.0714285714285714,0.0972222222222222,"FALSE"
"GLYATL1",0.140600833456698,0,0.00871459694989107,"FALSE"
"FAAH",0.140741915155219,0,0,"FALSE"
"TMEM87B",0.140883279692237,0,0,"FALSE"
"AFAP1L1",0.140883279692237,0,0,"FALSE"
"TOX2",0.14116686068325,0,0.00106951871657754,"FALSE"
"ABCB9",0.141594374807353,0,0,"FALSE"
"MGAM",0.141871095105213,0,0.00538793103448276,"FALSE"
"SLC6A13",0.141880822719442,0.05,0.0197802197802198,"FALSE"
"CEBPZ",0.142024480834806,0,0.0075187969924812,"FALSE"
"DCLK1",0.142312669770106,0,0,"FALSE"
"XKR4",0.142312669770106,0,0,"FALSE"
"RNF32",0.142671442873093,0,0.0100783874580067,"FALSE"
"PFKM",0.142954163935141,0,0.0296377607025247,"FALSE"
"TMEM209",0.143238005344436,0,0.0187637969094923,"FALSE"
"DCBLD1",0.143665882686707,0,0.0276548672566372,"FALSE"
"CEP63",0.144384708393942,0,0,"FALSE"
"TTYH3",0.144511861508684,0,0,"FALSE"
"TCF25",0.14554987919871,0,0.0110987791342952,"FALSE"
"MUS81",0.14554987919871,0,0.00535905680600214,"FALSE"
"CD248",0.145991670583178,0,0,"FALSE"
"SMARCA1",0.14673396642989,0,0,"FALSE"
"FRY",0.146918505018675,0.0555555555555556,0.00217627856365615,"FALSE"
"DCP1B",0.147129516696467,0.0588235294117647,0.0438292964244521,"FALSE"
"LIG4",0.147937433371726,0,0.00859291084854995,"FALSE"
"BCL2L11",0.149457435332767,0,0.0168161434977578,"FALSE"
"PRSS53",0.149751296192221,0.0526315789473684,0.043010752688172,"FALSE"
"TMEM237",0.150491016939403,0,0,"FALSE"
"LEF1",0.150639836831741,0,0.0239390642002176,"FALSE"
"IQCA1",0.150764320616049,0,0,"FALSE"
"RACGAP1",0.1507889506511,0,0.0267131242740999,"FALSE"
"MAP2K5",0.151088063551827,0,0.076036866359447,"FALSE"
"LRRC71",0.151088063551827,0,0,"FALSE"
"TOP1MT",0.151088063551827,0,0.00681044267877412,"FALSE"
"DLAT",0.151388362637788,0,0,"FALSE"
"MYBPH",0.151689854960483,0,0.00107642626480086,"FALSE"
"ABI2",0.151992547627251,0,0.0123873873873874,"FALSE"
"LMOD3",0.152144346326111,0.1,0.0151024811218986,"FALSE"
"LARP4",0.152601562704893,0,0.00637619553666312,"FALSE"
"IFNGR1",0.152754577951786,0,0.01,"FALSE"
"JUP",0.152754577951786,0,0.00888888888888889,"FALSE"
"INTS8",0.153215465867395,0,0,"FALSE"
"VIT",0.153679136457258,0.05,0.0111111111111111,"FALSE"
"MAP2K3",0.153834316040913,0,0,"FALSE"
"ABCF2",0.153989808550176,0,0.0293083235638921,"FALSE"
"TSGA10",0.153989808550176,0,0.0335570469798658,"FALSE"
"DAB1",0.15430173612896,0,0,"FALSE"
"TP53BP1",0.155635357039947,0,0.00107874865156419,"FALSE"
"RALA",0.155685258769524,0,0,"FALSE"
"RBM12B",0.155784790591811,0,0.0355160932297447,"FALSE"
"ADCY5",0.156420357154529,0,0.0118406889128095,"FALSE"
"LDHA",0.156597351930183,0,0,"FALSE"
"KLHDC2",0.156597351930183,0,0,"FALSE"
"CTH",0.156750404804726,0,0.00886917960088692,"FALSE"
"CDCA8",0.156903756371467,0,0,"FALSE"
"ZNF891",0.156903756371467,0,0.00746268656716418,"FALSE"
"DCDC2",0.157057407503137,0,0.00859291084854995,"FALSE"
"ZNF451",0.157208301352286,0,0.0232558139534884,"FALSE"
"MPI",0.15721135907586,0.0714285714285714,0.0317647058823529,"FALSE"
"TMPRSS2",0.15721135907586,0.05,0.00867678958785249,"FALSE"
"ABHD5",0.157365611969168,0,0,"FALSE"
"LIAS",0.157365611969168,0,0.0109529025191676,"FALSE"
"RHBDL3",0.157365611969168,0,0,"FALSE"
"GJB2",0.157520167066018,0,0.00324675324675325,"FALSE"
"LRRC3B",0.157520167066018,0,0,"FALSE"
"PLSCR5",0.157520167066018,0,0,"FALSE"
"UAP1",0.157675025252812,0,0,"FALSE"
"HDAC3",0.157675025252812,0,0,"FALSE"
"CYP19A1",0.157830187419409,0,0,"FALSE"
"GC",0.157830187419409,0,0.00321199143468951,"FALSE"
"PUS10",0.157830187419409,0,0,"FALSE"
"CCDC68",0.157985654459142,0,0,"FALSE"
"SNUPN",0.158297506748839,0,0.0241935483870968,"FALSE"
"TDRD3",0.158453893803004,0,0.00751072961373391,"FALSE"
"TTLL2",0.158453893803004,0,0,"FALSE"
"LMTK2",0.158474589768857,0,0.0021505376344086,"FALSE"
"KRIT1",0.158610589338743,0.0555555555555556,0.067351598173516,"FALSE"
"RUFY3",0.158610589338743,0,0,"FALSE"
"RALGPS2",0.158610589338743,0,0,"FALSE"
"CCDC9",0.158767594267025,0,0.00321199143468951,"FALSE"
"RCSD1",0.158924909502397,0,0.00109289617486339,"FALSE"
"YBX3",0.159082535963006,0,0.00320512820512821,"FALSE"
"DDX60L",0.159236812134882,0,0,"FALSE"
"USP48",0.159240474570608,0,0,"FALSE"
"SMAD2",0.159240474570608,0,0.00107296137339056,"FALSE"
"PON3",0.159557291932003,0,0.00757575757575758,"FALSE"
"GRK7",0.159716172547543,0,0.018161180476731,"FALSE"
"CAMKV",0.160034882330288,0,0.0122905027932961,"FALSE"
"RANBP3L",0.160344952103458,0,0.00324324324324324,"FALSE"
"ZFR2",0.160354863134524,0,0,"FALSE"
"PLXDC2",0.160354863134524,0,0.00537634408602151,"FALSE"
"CCDC85A",0.160837234137922,0.0526315789473684,0.020293122886133,"FALSE"
"WDR6",0.16099866825006,0.05,0.0214446952595937,"FALSE"
"PSD4",0.161160425858741,0.05,0,"FALSE"
"DRD2",0.161484915451171,0,0,"FALSE"
"DDX18",0.16162148442025,0,0,"FALSE"
"CEP97",0.162267381562214,0,0.0161463939720129,"FALSE"
"HYOU1",0.163082028433909,0,0.0153172866520788,"FALSE"
"ARID4B",0.163482687537995,0,0,"FALSE"
"GCC2",0.16350122314034,0,0.00539374325782093,"FALSE"
"MYH9",0.164306253525109,0,0.00537634408602151,"FALSE"
"ITGAE",0.164569710952029,0,0.00107181136120043,"FALSE"
"ZZEF1",0.164934175211147,0.1,0.0367298578199052,"FALSE"
"TEP1",0.165502117135617,0,0,"FALSE"
"TPM3",0.165931601524951,0,0.00871459694989107,"FALSE"
"KRT3",0.166289160604924,0,0,"FALSE"
"RANBP10",0.167226227148252,0,0,"FALSE"
"AGTR1",0.167716919477452,0.05,0.0362637362637363,"FALSE"
"CASP4",0.167716919477452,0,0,"FALSE"
"MFSD11",0.167881122195199,0,0.00215982721382289,"FALSE"
"TMEM108",0.168541151052556,0,0.0021505376344086,"FALSE"
"ZNF440",0.168720890090818,0,0.0101465614430665,"FALSE"
"KANK4",0.168845533407311,0,0.00985761226725082,"FALSE"
"ZNF852",0.16887310949753,0,0.00213219616204691,"FALSE"
"MFSD6L",0.16887310949753,0,0.0143487858719647,"FALSE"
"SLC44A2",0.169039578056016,0,0,"FALSE"
"CYP3A4",0.169039578056016,0,0,"FALSE"
"KIRREL3",0.169373498646757,0,0.0283533260632497,"FALSE"
"MOCOS",0.169540952610997,0,0.00321543408360129,"FALSE"
"DCLRE1C",0.169540952610997,0,0,"FALSE"
"ZNF135",0.170383198102515,0,0,"FALSE"
"NMI",0.170552649217093,0,0.00106269925611052,"FALSE"
"BEST2",0.170722436649244,0,0.00852878464818763,"FALSE"
"CDH13",0.170722436649244,0.05,0.0100783874580067,"FALSE"
"LGSN",0.171576453667842,0,0,"FALSE"
"HMGXB3",0.171748280117613,0,0.0322195704057279,"FALSE"
"ARNT",0.172265823931339,0,0.00652883569096844,"FALSE"
"AP3D1",0.17243903012684,0,0,"FALSE"
"GRIK1",0.173135340599506,0,0,"FALSE"
"DBN1",0.173183638183326,0,0.00106837606837607,"FALSE"
"UBL3",0.173441615051973,0,0,"FALSE"
"GIMAP8",0.173837278702719,0,0,"FALSE"
"DIMT1",0.174110678619249,0,0.0175054704595186,"FALSE"
"DNAJC8",0.174278749164351,0,0,"FALSE"
"PORCN",0.174447143423724,0.142857142857143,0.0657174151150055,"FALSE"
"SLC46A3",0.174447143423724,0,0,"FALSE"
"CTSO",0.174447143423724,0,0.00879120879120879,"FALSE"
"POC1B",0.174615862330049,0,0,"FALSE"
"RPL12",0.174615862330049,0,0.00979325353645267,"FALSE"
"MIIP",0.17478490681958,0,0.0412946428571429,"FALSE"
"ZNF865",0.174900887260185,0,0.00221729490022173,"FALSE"
"AGTR2",0.174954277832157,0,0.00544662309368192,"FALSE"
"RPAP3",0.175123976311229,0,0,"FALSE"
"CCDC91",0.175123976311229,0,0,"FALSE"
"MOB1B",0.175123976311229,0,0,"FALSE"
"UCHL5",0.175294003203866,0,0,"FALSE"
"KIR3DL1",0.175294003203866,0,0.00213675213675214,"FALSE"
"POLQ",0.175395717669745,0,0,"FALSE"
"IMPAD1",0.175464359460778,0,0,"FALSE"
"RDX",0.175464359460778,0,0.00869565217391304,"FALSE"
"PRMT2",0.175635046036334,0,0,"FALSE"
"ZNF431",0.175635046036334,0,0,"FALSE"
"ZNF99",0.175797187097259,0,0,"FALSE"
"ZNF491",0.175806063888578,0,0,"FALSE"
"KRT25",0.175806063888578,0,0.0141921397379913,"FALSE"
"SLC7A6",0.175977413979246,0,0,"FALSE"
"CELF2",0.17632111474137,0,0.0202247191011236,"FALSE"
"UGDH",0.17632111474137,0,0,"FALSE"
"PPP1R36",0.17632111474137,0,0.00643776824034335,"FALSE"
"LRRFIP2",0.176406366409661,0,0,"FALSE"
"ZNF471",0.176666156091131,0,0.0112359550561798,"FALSE"
"PNLDC1",0.176839181930462,0.166666666666667,0.128040973111396,"FALSE"
"LILRA2",0.176839181930462,0,0.00327510917030568,"FALSE"
"QSOX1",0.177012545857185,0.05,0.00772626931567329,"FALSE"
"BEND3",0.177094048088136,0,0.00887902330743618,"FALSE"
"AGMO",0.17709846145849,0,0.00537634408602151,"FALSE"
"TBL1XR1",0.177272331650561,0,0.00431965442764579,"FALSE"
"LONRF3",0.177360291929,0,0.0142857142857143,"FALSE"
"FN1",0.17751199747805,0,0,"FALSE"
"TRIM16",0.1775346760618,0.0526315789473684,0.00665926748057714,"FALSE"
"CDAN1",0.177709402257446,0,0.0119956379498364,"FALSE"
"IRX2",0.177884471519488,0,0,"FALSE"
"EXOC8",0.17805988485539,0,0.00651465798045603,"FALSE"
"WDR62",0.178170988001401,0,0.00323624595469256,"FALSE"
"ZW10",0.178235643276544,0,0.0166852057842047,"FALSE"
"KIF3A",0.178235643276544,0,0.0151187904967603,"FALSE"
"DDX4",0.178322739486814,0,0.00862998921251348,"FALSE"
"PRX",0.178346280574511,0,0.00857449088960343,"FALSE"
"NFKB2",0.178411747798297,0,0.00980392156862745,"FALSE"
"CCSER2",0.178675637418449,0,0,"FALSE"
"MROH9",0.178764999224845,0,0,"FALSE"
"BFSP1",0.178764999224845,0,0,"FALSE"
"BTK",0.178942148180254,0,0.0211817168338907,"FALSE"
"ZNF546",0.178942148180254,0,0.00541711809317443,"FALSE"
"ITGB7",0.179297497732066,0,0.00652173913043478,"FALSE"
"SLC27A1",0.179833166754209,0,0.00986842105263158,"FALSE"
"ARHGAP20",0.180372034578366,0,0,"FALSE"
"VPS51",0.180733071027573,0,0.00978260869565217,"FALSE"
"HCN4",0.181732419676178,0,0,"FALSE"
"ITGA2",0.181801217514054,0,0.00436681222707424,"FALSE"
"PPEF2",0.182836314231967,0,0.0153508771929825,"FALSE"
"MTMR4",0.183487441825058,0,0,"FALSE"
"MYL10",0.183545151970115,0,0.00797266514806378,"FALSE"
"UBR3",0.183861023493673,0,0.0184581976112921,"FALSE"
"ZFAND3",0.183899253158982,0,0.00651465798045603,"FALSE"
"ZPLD1",0.184611554658999,0.0952380952380952,0.0152671755725191,"FALSE"
"PRDM2",0.184739900258066,0,0.0134680134680135,"FALSE"
"CD276",0.185690373522607,0.05,0.0226781857451404,"FALSE"
"DRG2",0.185871398969594,0,0,"FALSE"
"CYP39A1",0.185871398969594,0,0.0132450331125828,"FALSE"
"NGLY1",0.186052776350128,0,0,"FALSE"
"ITM2A",0.186216347603353,0,0.0225806451612903,"FALSE"
"TRAF7",0.186234506687047,0,0.0087527352297593,"FALSE"
"HGD",0.186416591007137,0,0,"FALSE"
"NKAPL",0.186599030341149,0,0,"FALSE"
"TNPO3",0.186964978193901,0,0.00870511425462459,"FALSE"
"NEMF",0.186964978193901,0,0.012035010940919,"FALSE"
"IL6ST",0.187516588576485,0,0.00986842105263158,"FALSE"
"EXOC5",0.1877011798644,0,0.0129449838187702,"FALSE"
"ZFAND4",0.1877011798644,0,0,"FALSE"
"DOCK5",0.18800589612062,0,0,"FALSE"
"MTUS1",0.188257132036301,0,0,"FALSE"
"MAML2",0.189755834562511,0,0,"FALSE"
"CNTRL",0.189949631131036,0,0,"FALSE"
"FAM47C",0.190572516965062,0,0.00108342361863489,"FALSE"
"INTS1",0.191358666036827,0,0.00214362272240086,"FALSE"
"NELL2",0.192048982617176,0,0.00755939524838013,"FALSE"
"ZNF516",0.192825679695307,0,0.0275633958103638,"FALSE"
"SCAMP2",0.192859626138821,0,0.00224466891133558,"FALSE"
"HTR1F",0.192859626138821,0.05,0.00763358778625954,"FALSE"
"MYCT1",0.193045076743064,0,0,"FALSE"
"NLGN3",0.193045076743064,0,0,"FALSE"
"NFIB",0.193230882833851,0,0,"FALSE"
"CENPN",0.193230882833851,0,0.0198895027624309,"FALSE"
"ZSCAN31",0.193230882833851,0,0,"FALSE"
"KANK1",0.193320413840475,0,0.00541711809317443,"FALSE"
"HEPH",0.193412320331401,0,0,"FALSE"
"CUL4A",0.193603565551882,0,0,"FALSE"
"KATNAL2",0.193603565551882,0,0,"FALSE"
"UNC80",0.193611742914321,0.05,0.00107181136120043,"FALSE"
"FKBP8",0.193790444227237,0,0.0103567318757192,"FALSE"
"MPL",0.193790444227237,0.105263157894737,0.0976470588235294,"FALSE"
"AAGAB",0.194353241889388,0,0.0278086763070078,"FALSE"
"IKBKE",0.194353241889388,0,0.00106496272630458,"FALSE"
"CDK5RAP1",0.194541565114753,0,0.00861141011840689,"FALSE"
"ZBTB41",0.195038013616206,0,0.00764192139737991,"FALSE"
"DCX",0.195108721445095,0,0,"FALSE"
"MFSD1",0.195108721445095,0,0,"FALSE"
"GEM",0.195108721445095,0,0.00107758620689655,"FALSE"
"BTN1A1",0.195298505952474,0,0,"FALSE"
"ZNF442",0.195679179928157,0,0,"FALSE"
"RAP1GAP",0.195870071532412,0,0,"FALSE"
"SCYL1",0.195870071532412,0,0.00749464668094218,"FALSE"
"MAK",0.196444977713007,0,0,"FALSE"
"MTHFD1L",0.196444977713007,0,0,"FALSE"
"IFT80",0.196637360503956,0,0.00212314225053079,"FALSE"
"GFM1",0.196637360503956,0,0.00680272108843537,"FALSE"
"ZNF470",0.196637360503956,0,0.00442477876106195,"FALSE"
"ZNF432",0.196637360503956,0,0.00773480662983425,"FALSE"
"TLR3",0.196830118808135,0,0,"FALSE"
"ZBTB38",0.196830118808135,0,0.00322234156820623,"FALSE"
"TPCN1",0.197023253720574,0,0.00550660792951542,"FALSE"
"SLITRK6",0.198190033826662,0,0,"FALSE"
"HIPK3",0.198582023728497,0,0.00980392156862745,"FALSE"
"CARD14",0.19877859809745,0,0,"FALSE"
"KLRK1",0.199270661368651,0,0,"FALSE"
"RAD54L2",0.19937065254985,0,0,"FALSE"
"MCF2L2",0.199568784973344,0,0.00324324324324324,"FALSE"
"GLDC",0.199568784973344,0,0.00645161290322581,"FALSE"
"SLC8A1",0.199579965939453,0,0.0462232243517475,"FALSE"
"CCNB1IP1",0.20060404337203,0,0,"FALSE"
"RMI1",0.200795977820239,0,0,"FALSE"
"CELSR1",0.200976618678224,0,0.0022075055187638,"FALSE"
"DAW1",0.200988278191218,0,0,"FALSE"
"TTC33",0.201761159800447,0,0,"FALSE"
"CYB5R2",0.201761159800447,0,0,"FALSE"
"NMD3",0.201955305493113,0,0,"FALSE"
"MLH1",0.202017379479,0,0.00322234156820623,"FALSE"
"PNKD",0.202149823419491,0.05,0.00544662309368192,"FALSE"
"PXK",0.202683527815084,0,0,"FALSE"
"PHC3",0.202735621279306,0,0.00213903743315508,"FALSE"
"CYP4F12",0.202735621279306,0,0.00219058050383352,"FALSE"
"AASDH",0.203719495996847,0,0,"FALSE"
"CFI",0.204115712035675,0,0.00108459869848156,"FALSE"
"MYLK2",0.20451346481274,0,0.00107991360691145,"FALSE"
"ZSCAN29",0.20451346481274,0,0,"FALSE"
"ADCY4",0.20471292025931,0,0.00218340611353712,"FALSE"
"HHIP",0.20491276323642,0,0.00216450216450216,"FALSE"
"SLC5A7",0.20531361628364,0,0.0847983453981386,"FALSE"
"LRP2",0.20555401653301,0.0952380952380952,0.0295728368017525,"FALSE"
"MST1R",0.205716033000534,0,0,"FALSE"
"IQCH",0.205917830581111,0,0,"FALSE"
"DZIP1",0.205917830581111,0,0.00215982721382289,"FALSE"
"ITGA5",0.206728975845105,0,0.00108108108108108,"FALSE"
"MICALL2",0.208784932188006,0,0,"FALSE"
"GMPS",0.208963507518311,0,0,"FALSE"
"LACTB",0.209472126193538,0,0,"FALSE"
"GTPBP10",0.209670855690804,0,0.00218102508178844,"FALSE"
"CDKN1A",0.209869960677518,0,0,"FALSE"
"AGPS",0.21006944221262,0,0,"FALSE"
"KRR1",0.21006944221262,0,0.00431034482758621,"FALSE"
"MYOZ2",0.21006944221262,0,0,"FALSE"
"SGMS2",0.210269301359008,0,0,"FALSE"
"IRAK4",0.210269301359008,0,0.0155555555555556,"FALSE"
"GSPT2",0.210469539183555,0.0526315789473684,0.00985761226725082,"FALSE"
"TRNT1",0.210670156757133,0,0,"FALSE"
"MKKS",0.210871155154626,0,0.0118152524167562,"FALSE"
"GMPPA",0.210871155154626,0,0.00216919739696312,"FALSE"
