"","pvalues","AMPLIFIED_MUTATED/(AMPLIFIED_MUTATED+AMPLIFIED_WT)","NON_AMPLIFIED_MUTATED/(NON_AMPLIFIED_MUTATED+NON_AMPLIFIED_WT)","contingency table frequencies (A,B,C,D)","tp_flags","Mutational_Freq","adjusted_pvalue"
"TMEM219",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"CNTN5",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"ARID5B",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"KLHL1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"CDH8",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"DLG2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"PRSS23",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"DLAT",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"FREM2",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","8/30 (0.266666666666667)",1
"SEC24D",1,0,0.08,"(NA,2,1,23)","TRUE","5/29 (0.172413793103448)",1
"DHX37",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"DCP1B",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"BTBD11",1,0,0.125,"(NA,3,1,21)","TRUE","5/27 (0.185185185185185)",1
"GXYLT1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"DIP2C",1,0,0.125,"(NA,3,1,21)","TRUE","7/30 (0.233333333333333)",1
"MAGI1",1,0,0.16,"(NA,4,1,21)","TRUE","8/31 (0.258064516129032)",1
"ME3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/29 (0.172413793103448)",1
"ANKRD50",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"FRMD4A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ITIH2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"FLI1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"ZNF385D",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"GUF1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"SLC35F4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DST",1,0,0.516129032258065,"(NA,16,1,15)","TRUE","25/44 (0.568181818181818)",1
"TMEM132D",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"MGAT5",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TMEM178A",1,0,0.2,"(NA,5,1,20)","TRUE","4/26 (0.153846153846154)",1
"XRCC4",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"ZNF837",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"IGSF10",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DSPP",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"DDX4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"UTRN",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","6/28 (0.214285714285714)",1
"GRM1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"CNTNAP4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"MR1",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"RGPD3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"RANBP2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"AHCTF1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SCN3A",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","10/30 (0.333333333333333)",1
"ASAP1",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"TRAPPC8",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DNAAF1",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"CERS3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"CEP112",1,0,0.12,"(NA,3,1,22)","TRUE","6/29 (0.206896551724138)",1
"ABCA9",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","7/29 (0.241379310344828)",1
"ABCA6",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"ABCA10",1,0,0.12,"(NA,3,1,22)","TRUE","6/29 (0.206896551724138)",1
"MIA3",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"DISP1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"TRIM11",1,0,0.12,"(NA,3,1,22)","TRUE","4/27 (0.148148148148148)",1
"ENAH",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"PPP1R3A",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"MMP21",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"L3MBTL4",1,0,0.16,"(NA,4,1,21)","TRUE","6/28 (0.214285714285714)",1
"APCDD1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"APOOL",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"CNTNAP5",1,0,0.125,"(NA,3,1,21)","TRUE","8/30 (0.266666666666667)",1
"MMS19",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"SLC7A7",1,0,0.16,"(NA,4,1,21)","TRUE","6/28 (0.214285714285714)",1
"MAGEC1",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","9/30 (0.3)",1
"GRIA1",1,0,0.12,"(NA,3,1,22)","TRUE","6/29 (0.206896551724138)",1
"LRGUK",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"ZKSCAN2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"DEPTOR",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/26 (0.115384615384615)",1
"LSM11",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"RASA2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MICU3",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TDRD9",1,0,0,"(NA,NA,1,24)","TRUE","6/31 (0.193548387096774)",1
"PPP2R2B",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"HKDC1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"HK1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"CD109",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"KAT6B",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","9/31 (0.290322580645161)",1
"AIFM1",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"MS4A1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TBC1D31",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"VPS8",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"BUB1B",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"BRPF1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ZFYVE9",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"KLHL40",1,0,0.125,"(NA,3,1,21)","TRUE","5/27 (0.185185185185185)",1
"C8A",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"KIT",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"HYDIN",1,0,0.125,"(NA,3,1,21)","TRUE","8/31 (0.258064516129032)",1
"APPL1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"MX1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"DGKI",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"UBN2",1,0,0.125,"(NA,3,1,21)","TRUE","5/28 (0.178571428571429)",1
"RADIL",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"WDR66",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/27 (0.148148148148148)",1
"NLRP14",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"RHPN1",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"LRRC43",1,0,0.115384615384615,"(NA,3,1,23)","TRUE","5/29 (0.172413793103448)",1
"XDH",1,0,0,"(NA,NA,1,24)","TRUE","7/32 (0.21875)",1
"CNNM4",1,0,0.08,"(NA,2,1,23)","TRUE","4/28 (0.142857142857143)",1
"DZIP1L",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ESYT3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"DNAH3",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"CD1E",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"PPP1R9A",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"ZC3H18",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"PPP1R15B",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"VWA5B1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SLC5A11",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"EPB41",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"IFNAR2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"LAD1",1,0,0.125,"(NA,3,1,21)","TRUE","3/25 (0.12)",1
"ARHGAP27",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TCHH",1,0,0.25,"(NA,6,1,18)","TRUE","8/28 (0.285714285714286)",1
"UBR1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"LRRC36",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"ABR",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"ZNF222",1,0,0.08,"(NA,2,1,23)","TRUE","4/28 (0.142857142857143)",1
"ARHGAP35",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"KALRN",1,0,0.333333333333333,"(NA,9,1,18)","TRUE","11/31 (0.354838709677419)",1
"TMPRSS3",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"MCM3AP",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"DIP2A",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"ZNF208",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"SIK3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"VPS11",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"IL6R",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"SH2B2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"MAML1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"USP41",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"U2AF1L4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"GRIN2C",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"SHANK1",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/26 (0.192307692307692)",1
"TREML1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"JMJD8",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/27 (0.185185185185185)",1
"CCDC78",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"UBXN1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"LRP5",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","7/28 (0.25)",1
"CYP4A22",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"USP24",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","6/28 (0.214285714285714)",1
"PRKAA2",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/26 (0.153846153846154)",1
"ZSWIM5",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"RAVER2",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"MEGF6",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"IL23R",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"LRRIQ3",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"GBP4",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"HFM1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"BRINP3",1,0,0.125,"(NA,3,1,21)","TRUE","5/27 (0.185185185185185)",1
"AGL",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"NLRP3",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"DENND2D",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TDRD5",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"WDR64",1,0,0.125,"(NA,3,1,21)","TRUE","6/29 (0.206896551724138)",1
"KIF26B",1,0,0.25,"(NA,6,1,18)","TRUE","10/31 (0.32258064516129)",1
"CNST",1,0,0.192307692307692,"(NA,5,1,21)","TRUE","7/31 (0.225806451612903)",1
"KIAA1841",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"DISC1",1,0,0.125,"(NA,3,1,21)","TRUE","6/28 (0.214285714285714)",1
"TEKT4",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"INHBB",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"XIRP2",1,0,0.375,"(NA,9,1,15)","TRUE","12/31 (0.387096774193548)",1
"SMARCAD1",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","5/25 (0.2)",1
"RPRD2",1,0,0.16,"(NA,4,1,21)","TRUE","8/30 (0.266666666666667)",1
"RNF149",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"IWS1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"IVL",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"DHX57",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"HELQ",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"YY1AP1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"IGFN1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"CWC22",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"NFASC",1,0,0.125,"(NA,3,1,21)","TRUE","5/27 (0.185185185185185)",1
"PYHIN1",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"IFI16",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/26 (0.192307692307692)",1
"WDFY3",1,0,0.125,"(NA,3,1,21)","TRUE","6/29 (0.206896551724138)",1
"IL17RE",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"U2SURP",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"TOPBP1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZNF513",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"ZMYM6",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"YEATS2",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"ZC3H12A",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"LIPH",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TMEM41A",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"IFT122",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"PLXNB1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","6/30 (0.2)",1
"CCDC51",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"BSN",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","6/30 (0.2)",1
"RNF123",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"MST1R",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","7/30 (0.233333333333333)",1
"ASB5",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ITGA2",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/26 (0.153846153846154)",1
"NIPBL",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","6/30 (0.2)",1
"PRDM9",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","7/31 (0.225806451612903)",1
"RICTOR",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"UTP15",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"TERT",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"SLC6A18",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"SLC35A1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"DACT2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"HCN1",1,0,0.125,"(NA,3,1,21)","TRUE","5/27 (0.185185185185185)",1
"NEUROD6",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"KIF6",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZNF12",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"KIAA1324L",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"COL1A2",1,0,0,"(NA,NA,1,24)","TRUE","5/30 (0.166666666666667)",1
"FNDC1",1,0,0.12,"(NA,3,1,22)","TRUE","5/28 (0.178571428571429)",1
"LMTK2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"C8orf48",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"MICALL2",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"INTS1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"YWHAZ",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"INTS8",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"FREM1",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","6/28 (0.214285714285714)",1
"GEM",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/26 (0.153846153846154)",1
"TMEM67",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"RASEF",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TMEM246",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/25 (0.12)",1
"CYBB",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/27 (0.148148148148148)",1
"ZNF367",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"SLITRK5",1,0,0.125,"(NA,3,1,21)","TRUE","7/29 (0.241379310344828)",1
"MELK",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/26 (0.153846153846154)",1
"ARMC3",1,0,0.125,"(NA,3,1,21)","TRUE","4/26 (0.153846153846154)",1
"ARHGAP12",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TSHR",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"PGM2L1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"INPPL1",1,0,0.125,"(NA,3,1,21)","TRUE","5/27 (0.185185185185185)",1
"SKA3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"ZNF22",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"VSTM4",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"PMPCA",1,0,0.125,"(NA,3,1,21)","TRUE","4/27 (0.148148148148148)",1
"DDX21",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"E2F7",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","5/29 (0.172413793103448)",1
"AGBL2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TC2N",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"SLC6A5",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"GPT2",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"APBB1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"DCHS1",1,0,0.2,"(NA,5,1,20)","TRUE","13/35 (0.371428571428571)",1
"NETO1",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"USP54",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"RAG1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"PPFIBP2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"PRTG",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"RIMKLB",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"TMEM135",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"ZCCHC18",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"SLFN5",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/27 (0.185185185185185)",1
"PLK1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"TSC22D4",1,0,0.125,"(NA,3,1,21)","TRUE","3/26 (0.115384615384615)",1
"DIS3L",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"CCNDBP1",1,0,0.115384615384615,"(NA,3,1,23)","TRUE","4/28 (0.142857142857143)",1
"MAP1A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"SGSM1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"MYO5B",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","4/28 (0.142857142857143)",1
"IRGQ",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"ZNF226",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","5/28 (0.178571428571429)",1
"TUBA1A",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"ZNF526",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/26 (0.115384615384615)",1
"TRAPPC9",1,0,0.16,"(NA,4,1,21)","TRUE","8/30 (0.266666666666667)",1
"PLIN4",1,0,0.12,"(NA,3,1,22)","TRUE","3/26 (0.115384615384615)",1
"GPT",1,0,0,"(NA,NA,1,24)","TRUE","4/29 (0.137931034482759)",1
"KIFC2",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","3/27 (0.111111111111111)",1
"TSR1",1,0,0.148148148148148,"(NA,4,1,23)","TRUE","5/29 (0.172413793103448)",1
"KRT1",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"HID1",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","3/26 (0.115384615384615)",1
"EVPL",1,0,0.208333333333333,"(NA,5,1,19)","TRUE","7/28 (0.25)",1
"CASKIN1",1,0,0.08,"(NA,2,1,23)","TRUE","3/27 (0.111111111111111)",1
"ABCA3",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","6/29 (0.206896551724138)",1
"FADD",1,0,0.0833333333333333,"(NA,2,1,22)","TRUE","4/28 (0.142857142857143)",1
"CCDC88B",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/26 (0.153846153846154)",1
"VASN",1,0,0.16,"(NA,4,1,21)","TRUE","3/26 (0.115384615384615)",1
"LMBRD1",1,0,0,"(NA,NA,1,24)","TRUE","3/28 (0.107142857142857)",1
"KIF5C",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","3/27 (0.111111111111111)",1
"MGAT2",1,0,0.0416666666666667,"(NA,1,1,23)","TRUE","7/31 (0.225806451612903)",1
"PXK",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/27 (0.148148148148148)",1
"SCN11A",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","5/28 (0.178571428571429)",1
"MLKL",1,0,0.166666666666667,"(NA,4,1,20)","TRUE","4/26 (0.153846153846154)",1
