"","pvalues","AMPLIFIED_MUTATED/(AMPLIFIED_MUTATED+AMPLIFIED_WT)","NON_AMPLIFIED_MUTATED/(NON_AMPLIFIED_MUTATED+NON_AMPLIFIED_WT)","contingency table frequencies (A,B,C,D)","tp_flags","Mutational_Freq","adjusted_pvalue"
"CEL",1,0.0769230769230769,0.0910994764397906,"(2,87,24,868)","TRUE","133/1056 (0.12594696969697)",1
"DSCAM",1,0.206896551724138,0.211309523809524,"(6,213,23,795)","TRUE","258/1156 (0.22318339100346)",1
"IL16",1,0.0769230769230769,0.0770042194092827,"(2,73,24,875)","TRUE","106/1027 (0.103213242453749)",1
"HCFC1",1,0.115384615384615,0.138178096212897,"(3,135,23,842)","TRUE","137/1052 (0.130228136882129)",1
"CHD2",1,0.0769230769230769,0.0953878406708595,"(2,91,24,863)","TRUE","117/1035 (0.11304347826087)",1
"TOPAZ1",1,0.0769230769230769,0.0844772967265048,"(2,80,24,867)","TRUE","114/1032 (0.11046511627907)",1
"KIAA1551",1,0.111111111111111,0.112953367875648,"(3,109,24,856)","TRUE","144/1060 (0.135849056603774)",1
"DPP10",1,0.0769230769230769,0.0802534318901795,"(2,76,24,871)","TRUE","117/1035 (0.11304347826087)",1
"RIMS2",1,0.241379310344828,0.255402750491159,"(7,260,22,758)","TRUE","304/1175 (0.258723404255319)",1
"MYO1D",1,0.0769230769230769,0.0987394957983193,"(2,94,24,858)","TRUE","105/1015 (0.103448275862069)",1
"POLE",1,0.115384615384615,0.136222910216718,"(3,132,23,837)","TRUE","157/1062 (0.147834274952919)",1
"ZBTB20",1,0.115384615384615,0.127551020408163,"(3,125,23,855)","TRUE","127/1051 (0.120837297811608)",1
"TNRC18",1,0.25,0.262247838616715,"(7,273,21,768)","TRUE","309/1195 (0.258577405857741)",1
"GRIN2A",1,0.111111111111111,0.133540372670807,"(3,129,24,837)","TRUE","184/1092 (0.168498168498169)",1
"EP400",1,0.222222222222222,0.213786213786214,"(6,214,21,787)","TRUE","261/1137 (0.229551451187335)",1
"NELL2",1,0.0769230769230769,0.0850840336134454,"(2,81,24,871)","TRUE","104/1024 (0.1015625)",1
"KIAA0825",1,0.0740740740740741,0.0934873949579832,"(2,89,25,863)","TRUE","125/1042 (0.119961612284069)",1
"AHNAK2",1,0.285714285714286,0.276391554702495,"(8,288,20,754)","TRUE","375/1236 (0.303398058252427)",1
"IRS2",1,0.0769230769230769,0.107883817427386,"(2,104,24,860)","TRUE","116/1037 (0.111861137897782)",1
"SLITRK2",1,0.0769230769230769,0.0842105263157895,"(2,80,24,870)","TRUE","108/1024 (0.10546875)",1
"KRT14",1,0.0740740740740741,0.0899795501022495,"(2,88,25,890)","TRUE","117/1057 (0.110690633869442)",1
"SLIT1",1,0.0740740740740741,0.096234309623431,"(2,92,25,864)","TRUE","119/1037 (0.114754098360656)",1
"MAGI2",1,0.111111111111111,0.12111801242236,"(3,117,24,849)","TRUE","147/1062 (0.138418079096045)",1
"NHS",1,0.0740740740740741,0.0948905109489051,"(2,91,25,868)","TRUE","107/1032 (0.103682170542636)",1
"GREB1",1,0.115384615384615,0.111691022964509,"(3,107,23,851)","TRUE","139/1045 (0.133014354066986)",1
"GRM7",1,0.0740740740740741,0.0929250263991552,"(2,88,25,859)","TRUE","118/1031 (0.114451988360815)",1
"MYO5A",1,0.111111111111111,0.107291666666667,"(3,103,24,857)","TRUE","111/1028 (0.107976653696498)",1
"SIPA1L1",1,0.115384615384615,0.127882599580713,"(3,122,23,832)","TRUE","167/1061 (0.157398680490104)",1
"LPA",1,0.0769230769230769,0.102105263157895,"(2,97,24,853)","TRUE","154/1060 (0.145283018867925)",1
"UNC13B",1,0.0740740740740741,0.102105263157895,"(2,97,25,853)","TRUE","118/1028 (0.114785992217899)",1
"RBM20",1,0.0384615384615385,0.0708994708994709,"(1,67,25,878)","TRUE","103/1028 (0.100194552529183)",1
"SLCO6A1",1,0.0769230769230769,0.0862250262881178,"(2,82,24,869)","TRUE","109/1032 (0.10562015503876)",1
"ITSN1",1,0.0769230769230769,0.105809128630705,"(2,102,24,862)","TRUE","124/1051 (0.117982873453853)",1
"TDRD15",1,0.0384615384615385,0.069620253164557,"(1,66,25,882)","TRUE","106/1032 (0.102713178294574)",1
"KIF4B",1,0.0769230769230769,0.0898641588296761,"(2,86,24,871)","TRUE","118/1040 (0.113461538461538)",1
"SHANK3",1,0.111111111111111,0.107549120992761,"(3,104,24,863)","TRUE","108/1034 (0.104448742746615)",1
"MGAM",1,0.172413793103448,0.172097759674134,"(5,169,24,813)","TRUE","246/1137 (0.216358839050132)",1
"MUC22",1,0.0384615384615385,0.0689289501590668,"(1,65,25,878)","TRUE","164/1083 (0.151431209602955)",1
"MYH4",1,0.142857142857143,0.152647975077882,"(4,147,24,816)","TRUE","200/1089 (0.183654729109275)",1
"CYFIP1",1,0.0769230769230769,0.0945945945945946,"(2,91,24,871)","TRUE","116/1046 (0.110898661567878)",1
"DACH1",1,0.0740740740740741,0.087737843551797,"(2,83,25,863)","TRUE","131/1046 (0.125239005736138)",1
"PPRC1",1,0.111111111111111,0.122933884297521,"(3,119,24,849)","TRUE","151/1063 (0.142050799623706)",1
"COL3A1",1,0.142857142857143,0.144200626959248,"(4,138,24,819)","TRUE","172/1057 (0.162724692526017)",1
"CTNND2",1,0.115384615384615,0.13555787278415,"(3,130,23,829)","TRUE","154/1050 (0.146666666666667)",1
"RALGAPA1",1,0.0769230769230769,0.110423116615067,"(2,107,24,862)","TRUE","116/1042 (0.111324376199616)",1
